G_DATA      2        0        165       0       -22    2   26        12   0   0
G_DATA      2        0        154       0         0   14   35        12   0   0
G_DATA      2        0        141       0       -19    1  -41        12   0   0
G_DATA      6        0        170       0         3  -45   16        60   0   0
G_DATA      6        0        158       0       -39   -2  -26        60   0   0
G_DATA      6        0        148       0         2    8  -37        60   0   0
G_DATA     10        0        151       0         4   46  -14       108   0   0
G_DATA     10        0        146       0        -2  -20  -42       108   0   0
G_DATA     10        0        137       0        -3  -20  -42       108   0   0
G_DATA     14        0        136       0        11   36  -18       156   0   0
G_DATA     14        0        135       0         8  -45   13       156   0   0
G_DATA     14        0        133       0        -7  -16  -40       156   0   0
G_DATA     18        0        174       0       -11    0  -36       204   0   0
G_DATA     18        0        160       0         4   -5  -40       204   0   0
G_DATA     18        0        158       0        13  -27  -33       204   0   0
G_DATA     22        0        148       0        10    2  -40       252   0   0
G_DATA     22        0        148       0        -7    4  -40       252   0   0
G_DATA     22        0        142       0       -36  -24    4       252   0   0
G_DATA     26        0        174       0        -7   12  -41       300   0   0
G_DATA     26        0        143       0       -15  -37   36       300   0   0
G_DATA     26        0        143       0        -6   12  -41       300   0   0
G_DATA     30        0        193       0       -14    8   25       348   0   0
G_DATA     30        0        184       0         1    9  -39       348   0   0
G_DATA     30        0        174       0       -14    8   24       348   0   0
G_DATA     34        0        156       0        32   18   29        36  12   0
G_DATA     34        0        154       0         1  -18   37        36  12   0
G_DATA     34        0        144       0       -15    7   32        36  12   0
G_DATA     38        0        150       0        16   39  -12        84  12   0
G_DATA     38        0        145       0        -7  -38   23        84  12   0
G_DATA     38        0        136       0       -31    1   12        84  12   0
G_DATA     42        0        161       0       -35    3    8       132  12   0
G_DATA     42        0        150       0        -9  -33   26       132  12   0
G_DATA     42        0        138       0       -37    1    0       132  12   0
G_DATA     46        0        163       0       -15  -37   14       180  12   0
G_DATA     46        0        153       0       -29    9  -23       180  12   0
G_DATA     46        0        149       0        -3   23  -33       180  12   0
G_DATA     50        0        176       0       -40    1   10       228  12   0
G_DATA     50        0        147       0       -40    0   10       228  12   0
G_DATA     50        0        146       0       -40    2   10       228  12   0
G_DATA     54        0        157       0        14   -2   36       276  12   0
G_DATA     54        0        154       0       -25  -16  -29       276  12   0
G_DATA     54        0        148       0        26   33   -1       276  12   0
G_DATA     58        0        165       0       -13    6  -39       324  12   0
G_DATA     58        0        158       0        27  -26  -16       324  12   0
G_DATA     58        0        153       0        13   12  -39       324  12   0
G_DATA     62        0        147       0       -14   35   20        12  12  60
G_DATA     62        0        140       0       -43   -8    3        12  12  60
G_DATA     62        0        137       0       -20   -6   38        12  12  60
G_DATA     66        0        168       0        -7   -9  -36        60  12  60
G_DATA     66        0        157       0        22  -10  -37        60  12  60
G_DATA     66        0        152       0       -29   13  -23        60  12  60
G_DATA     70        0        153       0        -1  -25  -38       108  12  60
G_DATA     70        0        151       0        31  -29  -22       108  12  60
G_DATA     70        0        147       0        12  -17  -40       108  12  60
G_DATA     74        0        174       0        11  -12  -41       156  12  60
G_DATA     74        0        163       0        10  -12  -41       156  12  60
G_DATA     74        0        162       0        11  -13  -41       156  12  60
G_DATA     78        0        174       0        -2   25   32       204  12  60
G_DATA     78        0        156       0       -18  -41  -11       204  12  60
G_DATA     78        0        148       0        37    6  -13       204  12  60
G_DATA     82        0        163       0        35    9  -12       252  12  60
G_DATA     82        0        156       0        37    6   -2       252  12  60
G_DATA     82        0        156       0       -16  -34  -18       252  12  60
G_DATA     86        0        171       0        -4   -4  -38       300  12  60
