G_DATA      3        0        172       0       -32   -7   20        24   0   0
G_DATA      3        0        163       0       -33   -5   20        24   0   0
G_DATA      3        0        160       0       -20   -1  -40        24   0   0
G_DATA      7        0        154       0       -14  -48   -6        72   0   0
G_DATA      7        0        152       0        17   38   -9        72   0   0
G_DATA      7        0        143       0       -31    5    9        72   0   0
G_DATA     11        0        163       0       -13  -13  -39       120   0   0
G_DATA     11        0        145       0        35    0    4       120   0   0
G_DATA     11        0        141       0        -7   -6   38       120   0   0
G_DATA     15        0        159       0        22  -50    5       168   0   0
G_DATA     15        0        157       0         7   11  -37       168   0   0
G_DATA     15        0        145       0        -6   -1  -37       168   0   0
G_DATA     19        0        149       0       -40    5   17       216   0   0
G_DATA     19        0        145       0        27   30   17       216   0   0
G_DATA     19        0        136       0       -12  -30   34       216   0   0
G_DATA     23        0        162       0       -18  -41  -15       264   0   0
G_DATA     23        0        137       0         3    2  -40       264   0   0
G_DATA     23        0        129       0       -16   -6  -35       264   0   0
G_DATA     27        0        192       0       -26  -13  -29       312   0   0
G_DATA     27        0        182       0        -9    9  -41       312   0   0
G_DATA     27        0        164       0       -27  -13  -29       312   0   0
G_DATA     31        0        175       0       -16    4   28         0  12   0
G_DATA     31        0        173       0       -17    4   28         0  12   0
G_DATA     31        0        167       0        -4  -47    7         0  12   0
G_DATA     35        0        137       0        25    7  -34        48  12   0
G_DATA     35        0        135       0        32   27  -18        48  12   0
G_DATA     35        0        131       0        31   28  -17        48  12   0
G_DATA     39        0        168       0       -12   49    0        96  12   0
G_DATA     39        0        152       0       -31   -2   12        96  12   0
G_DATA     39        0        150       0        11  -15  -39        96  12   0
G_DATA     43        0        160       0       -30   16  -17       144  12   0
G_DATA     43        0        155       0         3  -44   15       144  12   0
G_DATA     43        0        153       0        37   -8  -11       144  12   0
G_DATA     47        0        187       0        -5   33  -26       192  12   0
G_DATA     47        0        145       0        12    2  -44       192  12   0
G_DATA     47        0        144       0       -17  -35   25       192  12   0
G_DATA     51        0        159       0       -34  -20   15       240  12   0
G_DATA     51        0        152       0       -34  -20   16       240  12   0
G_DATA     51        0        144       0       -13   -7  -36       240  12   0
G_DATA     55        0        171       0        -8    7  -40       288  12   0
G_DATA     55        0        164       0        35   -9   15       288  12   0
G_DATA     55        0        154       0       -29  -30    8       288  12   0
G_DATA     59        0        156       0        16  -47    6       336  12   0
G_DATA     59        0        156       0        31   19  -15       336  12   0
G_DATA     59        0        154       0         3  -16   38       336  12   0
G_DATA     63        0        161       0        -9  -50   -7        24  12  60
G_DATA     63        0        156       0       -32    3  -24        24  12  60
G_DATA     63        0        151       0       -10  -50   -7        24  12  60
G_DATA     67        0        160       0        12  -52   -3        72  12  60
G_DATA     67        0        148       0       -27    5  -28        72  12  60
G_DATA     67        0        148       0       -12  -14  -37        72  12  60
G_DATA     71        0        164       0       -24   41    4       120  12  60
G_DATA     71        0        156       0        29   26    6       120  12  60
G_DATA     71        0        140       0       -26   40    7       120  12  60
G_DATA     75        0        166       0         4   -5  -42       168  12  60
G_DATA     75        0        150       0         4  -15   39       168  12  60
G_DATA     75        0        149       0         3  -15   39       168  12  60
G_DATA     79        0        151       0        31  -12  -19       216  12  60
